#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2024-12-14T02:43:17 [V7.4.2]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-12-14T02:43:17	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=VII/118/ngc2000&-out.max=unlimited&-out.form=TSV&-out.meta=&-out=Name&-out=RAB2000&-out=DEB2000&-out=size	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.4.2	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_7118
#Name: VII/118
#Title: NGC 2000.0 (Sky Publishing, ed. Sinnott 1988)
#INFO	ivoid=ivo://cds.vizier/vii/118	    IVOID of underlying data collection
#INFO	creator=Sinnott	    First author or institution
#INFO	cites=1988cngc.book.....S	    Article or Data origin sources
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/VII/118	    Dataset landing page
#INFO	publication_date=2022-10-27	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	B2000:	eq_FK4 B2000
#Table	VII_118_ngc2000:
#Name: VII/118/ngc2000
#Title: The NGC 2000.0 Catalogue
 3822	11 42.2	+10 17	
 3823	11 42.2	-13 51	
I 720	11 42.3	+08 46	  1.0
 3825	11 42.4	+10 17	
 3826	11 42.4	+26 30	
I 721	11 42.5	-08 22	  1.1
 3827	11 42.6	+18 51	
I 722	11 42.6	+09 04	
 3824	11 42.8	+52 47	  1.6
 3828	11 42.9	+16 30	
 3901	11 43.0	+77 24	
I 723	11 43.0	-08 19	
 3830	11 43.2	+26 35	
 3831	11 43.2	-12 52	
I 724	11 43.4	+09 02	
I2951	11 43.4	+19 44	  1.4
 3829	11 43.5	+52 43	  1.2
 3832	11 43.5	+22 44	
 3833	11 43.5	+10 10	
 3836	11 43.5	-16 48	
I 725	11 43.5	-01 40	
 3834	11 43.6	+19 05	  1.9
 3848	11 43.7	+10 16	
I 726	11 43.8	+33 18	
 3837	11 43.9	+19 54	
 3839	11 43.9	+10 48	
 3840	11 43.9	+20 05	
 3843	11 43.9	+07 56	
 3841	11 44.0	+19 59	
 3842	11 44.0	+19 57	  1.2
 3844	11 44.0	+20 02	
 3835	11 44.1	+60 07	  2.0
 3845	11 44.1	+20 00	
 3838	11 44.2	+57 57	  1.7
 3847	11 44.2	+33 21	
 3849	11 44.2	+03 10	
 3851	11 44.3	+19 59	
 3855	11 44.3	+33 20	
I2952	11 44.3	+33 20	
 3852	11 44.4	+10 18	
 3853	11 44.4	+16 34	
 3856	11 44.4	+33 20	
I2953	11 44.4	+33 20	
 3846	11 44.5	+55 40	  1.2
 3854	11 44.5	-09 22	
I 727	11 44.5	+10 46	  1.6
 3860	11 44.6	+19 49	
 3857	11 44.8	+19 33	
 3861	11 44.8	+20 00	
 3858	11 44.9	-09 16	  1.9
 3859	11 44.9	+19 28	
 3865	11 44.9	-09 14	  2.3
I 728	11 44.9	-01 36	  1.3
 3862	11 45.1	+19 36	  1.6
 3863	11 45.1	+08 29	
I2955	11 45.1	+19 36	  1.3
 3864	11 45.2	+19 24	
I 729	11 45.2	+33 19	
I2954	11 45.2	+26 46	  1.3
I2956	11 45.2	+26 46	  1.3
 3866	11 45.3	-09 20	
 3867	11 45.4	+19 24	
 3868	11 45.4	+19 27	
 3876	11 45.4	+09 11	
 3850	11 45.6	+55 53	  2.3
I 730	11 45.6	+03 13	  0.6
I2957	11 45.6	+33 18	
 3873	11 45.7	+19 47	
I2958	11 45.7	+33 09	  0.5
 3869	11 45.8	+10 50	
 3872	11 45.8	+13 46	  2.2
 3874	11 45.8	+08 33	
 3875	11 45.8	+19 46	
 3870	11 45.9	+50 12	  1.3
I 731	11 46.0	+49 34	
I 732	11 46.0	+20 26	  0.4
I 733	11 46.0	-08 10	
 3877	11 46.1	+47 30	  5.4
 3882	11 46.1	-56 22	
I2959	11 46.1	+33 06	  1.1
 3871	11 46.2	+33 05	
 3878	11 46.2	+33 12	
 3884	11 46.2	+20 25	
I 734	11 46.2	-08 17	  0.8
 3880	11 46.3	+33 10	
I2960	11 46.3	+34 59	
 3881	11 46.5	+33 07	
 3883	11 46.8	+20 42	
 3885	11 46.8	-27 55	  1.7
 3879	11 46.9	+69 24	
 3886	11 47.1	+19 51	
 3887	11 47.1	-16 51	  3.3
 3888	11 47.6	+55 58	  1.8
I2961	11 47.8	+31 21	
 3889	11 47.9	+56 02	
 3891	11 48.0	+30 23	
 3892	11 48.0	-10 58	  2.8
I 735	11 48.2	+10 13	
I 736	11 48.4	+12 43	  0.4
I 737	11 48.5	+12 43	  0.6
 3893	11 48.6	+48 43	  4.4
 3894	11 48.8	+59 25	  2.4
 3896	11 48.9	+48 41	  1.7
I 738	11 48.9	-04 41	
 3897	11 49.0	+35 01	  2.1
 3895	11 49.1	+59 26	  1.4
 3903	11 49.1	-37 30	
 3905	11 49.1	-09 44	  1.8
I2962	11 49.1	-12 19	
 3898	11 49.2	+56 05	  4.4
 3899	11 49.2	+26 28	
 3900	11 49.2	+27 01	  3.5
 3904	11 49.2	-29 17	  2.2
 3902	11 49.3	+26 07	  1.8
 3890	11 49.4	+74 20	
 3911	11 49.4	+24 57	
I2963	11 49.4	-05 07	  1.1
 3907	11 49.5	-01 04	
 3909	11 49.6	-48 15	
 3906	11 49.7	+48 26	  1.9
I2964	11 49.8	+12 02	
 3908	11 49.9	+12 11	
 3172	11 50.0	+89 07	  0.7
 3910	11 50.0	+21 22	
 3912	11 50.1	+26 29	  1.7
 3920	11 50.1	+24 57	
 3918	11 50.3	-57 11	  0.2
I 739	11 50.4	+23 49	
I2966	11 50.4	-64 54	  3.0
I 741	11 50.5	-04 49	  0.5
 3913	11 50.6	+55 21	  2.6
 3914	11 50.6	+06 35	
 3915	11 50.6	-05 08	
 3919	11 50.6	+20 01	
I 740	11 50.6	+55 21	  2.7
 3916	11 50.8	+55 09	  1.8
 3917	11 50.8	+51 50	  4.9
I2967	11 50.8	+30 52	  0.3
 3960	11 50.9	-55 42	  7.0
 3923	11 51.0	-28 48	  2.9
I 742	11 51.0	+20 48	  1.3
 3921	11 51.1	+55 05	  2.2
 3922	11 51.2	+50 11	
 3931	11 51.2	+52 00	  1.4
 3925	11 51.3	+21 55	
 3942	11 51.4	-11 24	
 3926	11 51.5	+22 03	
 3927	11 51.6	+28 09	
 3929	11 51.7	+21 01	
 3928	11 51.8	+48 41	  1.8
 3930	11 51.8	+38 01	  3.8
 3933	11 52.0	+16 49	
 3934	11 52.2	+16 52	
 3936	11 52.3	-26 54	  4.0
 3935	11 52.4	+32 25	
 3932	11 52.5	+48 28	
 3924	11 52.6	+50 01	  1.9
I2968	11 52.6	+20 36	  0.4
I2969	11 52.6	-03 52	
 3937	11 52.7	+20 39	
 3940	11 52.7	+21 01	
 3938	11 52.8	+44 07	  5.4
 3941	11 52.9	+36 59	  3.8
 3943	11 52.9	+20 30	
 3944	11 53.1	+26 14	
 3939	11 53.2	+75 07	
 3945	11 53.2	+60 41	  5.5
I2970	11 53.2	-23 07	
 3946	11 53.4	+21 03	
 3947	11 53.4	+20 45	  1.6
 3948	11 53.4	+20 59	  0.5
I 743	11 53.4	-13 16	
I2971	11 53.5	+30 41	
 3949	11 53.7	+47 52	  3.0
 3950	11 53.7	+47 56	
 3951	11 53.7	+23 24	
 3952	11 53.7	-04 00	  1.5
 3954	11 53.7	+20 54	
I2972	11 53.7	-03 59	  0.9
 3953	11 53.8	+52 20	  6.6
I2973	11 53.8	+33 21	  1.5
I2974	11 53.9	-05 09	  2.8
 3955	11 54.0	-23 10	  3.2
 3956	11 54.0	-20 34	  3.5
 3957	11 54.0	-19 34	  3.5
I2965	11 54.0	-19 34	  2.5
I 744	11 54.1	+23 12	
I2975	11 54.2	-05 47	
I 745	11 54.3	+00 08	  0.7
I2976	11 54.5	-02 43	
 3958	11 54.6	+58 22	  1.6
 3959	11 54.6	-07 44	
 3962	11 54.7	-13 58	  2.9
 3964	11 54.8	+28 16	
 3961	11 55.0	+69 20	
 3963	11 55.0	+58 30	  2.8
 3965	11 55.1	-10 52	
 3969	11 55.1	-18 56	
 3967	11 55.2	-07 50	
I2977	11 55.2	-37 42	  2.0
 3970	11 55.3	-12 02	
 3968	11 55.5	+11 58	  3.0
 3971	11 55.6	+30 00	
 3973	11 55.6	+12 01	
I 746	11 55.6	+25 53	  1.3
 3966	11 55.7	+32 12	
 3974	11 55.7	-12 00	
 3972	11 55.8	+55 19	  4.0
 3975	11 55.9	+60 32	  0.8
 3976	11 56.0	+06 45	  3.9
 3977	11 56.1	+55 24	  1.7
 3979	11 56.1	-02 42	
 3980	11 56.1	+55 23	  1.8
 3981	11 56.1	-19 54	  3.9
 3978	11 56.2	+60 31	  1.8
 3983	11 56.4	+23 53	
I2978	11 56.4	+32 01	  1.1
 3982	11 56.5	+55 08	  2.5
 3985	11 56.7	+48 20	  1.2
 3986	11 56.7	+32 01	  3.1
I2979	11 56.9	+33 09	
I 747	11 57.1	-08 18	
 3987	11 57.3	+25 12	  2.5
 3988	11 57.4	+27 53	
 3989	11 57.4	+25 14	
 3991	11 57.5	+32 20	  1.4
I 748	11 57.5	+07 28	  0.3
I2980	11 57.5	-73 41	  2.0
 3990	11 57.6	+55 28	  1.7
 3992	11 57.6	+53 23	  7.6
 3993	11 57.6	+25 15	  1.9
 3994	11 57.6	+32 17	  1.1
 3995	11 57.7	+32 18	  2.8
 3984	11 57.8	+29 03	
 3996	11 57.8	+14 19	
 3997	11 57.8	+25 16	  1.8
I2981	11 57.8	+33 11	
I2982	11 57.8	+27 49	
 3998	11 57.9	+55 27	  3.1
 4000	11 58.0	+25 09	
 4002	11 58.0	+23 13	
 4003	11 58.0	+23 08	
 4001	11 58.1	+47 20	
 4004	11 58.1	+27 53	  2.2
 4005	11 58.2	+25 08	
 4006	11 58.2	-02 05	
 4007	11 58.2	+25 08	
 4008	11 58.3	+28 12	  2.5
I2983	11 58.3	-02 05	
 3999	11 58.4	+25 09	
 4009	11 58.4	+25 13	
 4011	11 58.4	+25 07	
 4016	11 58.4	+27 31	  1.5
 4012	11 58.5	+10 02	
 4013	11 58.5	+43 57	  5.2
 4024	11 58.5	-18 21	  2.3
 4010	11 58.6	+47 16	  4.2
 4014	11 58.6	+16 11	
I 749	11 58.6	+42 44	  2.5
 4015	11 58.7	+25 03	
 4017	11 58.7	+27 26	  1.8
 4018	11 58.7	+25 20	
 4019	11 58.9	+14 13	
 4020	11 58.9	+30 25	  2.1
I 750	11 58.9	+42 43	  2.9
I 751	11 58.9	+42 34	  1.5
 4021	11 59.0	+25 06	
 4022	11 59.0	+25 14	
 4023	11 59.1	+25 00	
I2984	11 59.1	+30 42	
 4025	11 59.2	+37 48	  3.3
I 753	11 59.2	-00 30	  0.6
I2985	11 59.2	+30 44	
I 752	11 59.3	+42 33	
 4026	11 59.4	+50 58	  5.1
I 754	11 59.4	-01 38	  0.9
 4027	11 59.5	-19 16	  3.0
I2986	11 59.8	+30 52	  0.6
 4028	11 59.9	+16 14	
 4029	12 00.1	+08 12	
 4030	12 00.4	-01 06	  4.3
 4031	12 00.5	+31 57	
 4035	12 00.5	-15 57	  1.4
 4032	12 00.6	+20 04	  2.1
 4033	12 00.6	-17 51	  2.5
I 755	12 01.2	+14 06	  2.7
 4036	12 01.4	+61 54	  4.5
 4037	12 01.4	+13 24	  2.7
 4034	12 01.5	+69 19	
 4038	12 01.9	-18 52	  2.6
 4039	12 01.9	-18 53	  3.2
 4052	12 01.9	-63 12	  8.0
 4040	12 02.2	+17 50	
 4041	12 02.2	+62 08	  2.8
 4042	12 02.4	+20 09	
 4043	12 02.4	+04 21	
 4044	12 02.5	-00 11	
 4045	12 02.7	+01 59	  2.8
 4046	12 02.8	+01 45	
 4047	12 02.9	+48 38	  1.5
 4048	12 02.9	+18 01	
 4050	12 02.9	-16 22	  3.1
 4049	12 03.0	+18 46	
I 756	12 03.0	+04 50	  2.1
 4051	12 03.2	+44 32	  5.0
 4053	12 03.2	+19 44	
 4054	12 03.2	+57 54	
I 757	12 03.4	+52 39	
I2987	12 03.4	+38 49	
 4055	12 03.7	+21 04	
I2988	12 03.7	+03 24	
 4058	12 03.8	+03 34	
 4059	12 03.9	+21 19	
 4056	12 04.0	+20 19	
 4068	12 04.0	+52 35	  3.2
 4060	12 04.1	+20 21	
 4061	12 04.1	+20 13	  1.5
 4062	12 04.1	+31 54	  4.3
 4063	12 04.1	+01 52	
 4064	12 04.2	+18 27	  4.5
 4065	12 04.2	+20 13	  1.5
 4066	12 04.2	+20 22	
 4067	12 04.2	+10 51	  1.5
 4069	12 04.2	+20 20	
 4070	12 04.2	+20 26	
 4071	12 04.2	-67 18	  1.3
I 758	12 04.2	+62 30	  2.0
 4072	12 04.3	+20 13	
 4073	12 04.5	+01 54	  2.5
 4074	12 04.6	+20 20	
 4076	12 04.6	+20 12	
 4081	12 04.6	+64 26	  1.8
 4075	12 04.7	+02 05	
 4077	12 04.7	+01 48	
I2989	12 04.7	+01 47	  1.1
I2990	12 04.7	+11 02	  0.6
 4078	12 04.8	+10 36	
 4079	12 04.8	-02 23	  2.4
 4080	12 05.0	+27 00	
I2991	12 05.1	+10 37	
I 759	12 05.2	+20 15	
I2992	12 05.2	+30 21	
I2993	12 05.2	+32 52	
 4057	12 05.3	+20 19	
 4082	12 05.3	+10 41	
 4083	12 05.3	+10 37	
 4084	12 05.3	+21 14	
 4085	12 05.4	+50 21	  2.8
 4086	12 05.5	+20 15	
 4090	12 05.5	+20 19	
I2994	12 05.5	+12 41	
 4087	12 05.6	-26 33	
 4088	12 05.6	+50 33	  5.8
 4089	12 05.6	+20 34	
 4091	12 05.7	+20 34	
I2995	12 05.8	-27 56	  3.1
I2997	12 05.8	+20 17	
 4092	12 05.9	+20 30	
 4093	12 05.9	+20 33	
 4094	12 05.9	-14 32	  4.2
I 760	12 05.9	-29 18	  1.6
I2996	12 05.9	-30 00	  0.8
I2998	12 05.9	+20 45	
I2999	12 05.9	+31 21	
 4095	12 06.0	+20 35	
 4096	12 06.0	+47 29	  6.5
I 761	12 06.0	-12 40	  0.6
 4097	12 06.1	+36 52	
 4098	12 06.1	+20 37	
 4099	12 06.1	+20 39	
I3000	12 06.1	-29 41	
 4100	12 06.2	+49 35	  5.2
 4101	12 06.2	+25 34	
I3001	12 06.2	+33 31	  0.7
 4102	12 06.4	+52 43	  3.2
 4104	12 06.6	+28 10	  3.0
 4103	12 06.7	-61 15	  7.0
 4105	12 06.7	-29 46	  2.4
 4107	12 06.7	+10 36	
 4106	12 06.8	-29 46	  1.9
 4108	12 06.8	+67 10	  1.9
 4109	12 06.9	+43 00	  0.8
 4110	12 07.1	+18 32	
 4111	12 07.1	+43 04	  4.8
 4112	12 07.1	-40 11	
I3002	12 07.1	+33 22	  0.5
I3003	12 07.1	+32 51	
 4113	12 07.2	+34 00	
 4114	12 07.2	-14 11	  2.3
 4115	12 07.2	+14 25	
 4122	12 07.2	+33 00	
I3004	12 07.2	+13 14	  0.9
I3005	12 07.2	-30 01	  2.2
I3006	12 07.4	+12 59	
I3007	12 07.4	+31 21	
 4116	12 07.6	+02 42	  3.8
 4117	12 07.8	+43 08	  2.8
 4118	12 07.9	+43 07	  0.9
 4119	12 07.9	+09 33	
 4121	12 07.9	+65 07	  0.6
I3010	12 07.9	-30 20	  1.9
I3008	12 08.0	+13 33	  0.8
I3009	12 08.0	+12 39	
 4125	12 08.1	+65 11	  5.1
I 762	12 08.1	+25 45	  0.6
 4123	12 08.2	+02 53	  4.5
 4124	12 08.2	+10 23	  4.6
I 763	12 08.2	+25 49	  0.8
I3011	12 08.2	+10 22	  3.8
 4127	12 08.4	+76 48	  2.3
 4120	12 08.5	+69 33	  1.9
 4128	12 08.5	+68 46	  2.8
I3012	12 08.5	+11 10	
I3013	12 08.5	+10 01	  0.8
I3014	12 08.5	+38 49	  1.1
 4133	12 08.6	+74 56	
 4126	12 08.7	+16 09	
 4131	12 08.7	+29 18	  1.6
 4129	12 08.9	-09 02	  2.6
 4130	12 08.9	-04 00	
 4132	12 09.0	+29 14	  1.1
I3015	12 09.0	-31 31	  3.0
 4134	12 09.2	+29 11	
 4135	12 09.2	+44 00	  1.0
 4136	12 09.3	+29 56	  4.1
 4137	12 09.3	+44 06	  1.2
I3016	12 09.4	+11 25	
I3017	12 09.4	+13 36	
I3019	12 09.4	+14 00	
 4138	12 09.5	+43 41	  2.9
 4142	12 09.5	+53 06	  2.3
I3018	12 09.5	+14 04	
 4139	12 09.6	+01 49	
 4143	12 09.6	+42 32	  2.9
I3020	12 09.6	+14 13	
 4140	12 09.7	+01 48	
 4141	12 09.7	+58 51	
I3022	12 09.9	+38 43	  0.2
 4144	12 10.0	+46 27	  5.9
 4145	12 10.0	+39 53	  5.8
I3021	12 10.0	+13 01	  1.8
 4147	12 10.1	+18 33	  4.0
 4148	12 10.1	+35 52	  1.8
I3023	12 10.1	+14 21	
I 764	12 10.2	-29 44	  4.8
 4146	12 10.3	+26 26	  1.6
I3024	12 10.3	+12 18	  1.2
 4149	12 10.4	+58 19	
I3025	12 10.4	+10 11	  0.4
 4151	12 10.5	+39 24	  5.9
I 765	12 10.5	+16 08	
I3027	12 10.5	+14 11	
I3028	12 10.5	+11 45	
 4150	12 10.6	+30 24	  2.5
 4152	12 10.6	+16 02	  2.3
I3026	12 10.6	-29 56	
 4154	12 10.7	+58 21	
 4159	12 10.7	+76 09	
 4153	12 10.8	+18 22	
 4155	12 10.8	+19 03	
 4156	12 10.8	+39 28	  1.5
I3029	12 10.8	+13 19	  1.5
I 766	12 10.9	-12 40	  1.2
 4157	12 11.1	+50 29	  6.9
I 767	12 11.1	+12 05	  0.6
I3030	12 11.1	+14 08	
I3031	12 11.1	+13 18	
I3032	12 11.1	+14 16	
I3033	12 11.1	+13 35	  1.2
 4158	12 11.2	+20 11	  2.0
 4161	12 11.4	+57 44	
 4160	12 11.6	+43 45	
 4162	12 11.9	+24 07	  2.5
I 768	12 11.9	+12 08	  1.6
I3034	12 11.9	+14 11	
 4164	12 12.1	+13 12	
 4163	12 12.2	+36 10	  1.9
 4165	12 12.2	+13 15	  1.5
 4166	12 12.2	+17 46	
 4167	12 12.2	+36 31	
 4169	12 12.2	+29 10	  2.1
 4172	12 12.2	+56 11	
I3035	12 12.2	+13 15	
I3036	12 12.2	+12 28	  1.8
 4168	12 12.3	+13 12	  2.8
 4170	12 12.3	+29 12	
 4171	12 12.3	+29 12	  5.1
 4173	12 12.3	+29 11	  4.8
 4174	12 12.4	+29 08	  0.8
I3037	12 12.4	+09 59	
 4175	12 12.5	+29 09	  2.0
I 769	12 12.5	+12 07	  2.5
I3039	12 12.5	+12 18	  1.0
I3038	12 12.6	+11 20	
 4176	12 12.7	-09 08	
I3040	12 12.7	+11 04	  0.6
I3041	12 12.7	+12 44	
 4177	12 12.8	-14 00	
 4178	12 12.8	+10 52	  5.0
I3042	12 12.8	+10 52	
I3043	12 12.8	+10 00	
I3044	12 12.8	+13 59	  2.1
 4179	12 12.9	+01 18	  4.2
I 770	12 13.0	-04 33	
I3045	12 13.0	+12 47	
 4180	12 13.1	+07 02	  1.8
I3046	12 13.1	+12 55	  1.2
 4183	12 13.3	+43 42	  5.0
I3047	12 13.3	+12 58	
 4181	12 13.4	+50 46	
 4182	12 13.4	+04 03	
 4185	12 13.4	+28 31	
 4187	12 13.4	+50 44	
I3048	12 13.4	+13 04	
I3049	12 13.5	+14 29	  1.1
 4184	12 13.6	-62 42	
 4190	12 13.7	+36 38	  1.7
I3050	12 13.7	+13 26	  2.0
 4189	12 13.8	+13 26	  2.5
 4192	12 13.8	+14 54	  9.5
 4191	12 13.9	+07 12	
 4193	12 13.9	+13 10	  2.3
I3051	12 13.9	+13 10	
I3052	12 13.9	+12 40	
I3053	12 14.0	+14 12	
 4186	12 14.1	+14 44	  1.4
 4188	12 14.2	-12 33	
 4194	12 14.2	+54 32	  2.5
 4195	12 14.2	+59 37	
 4198	12 14.3	+56 01	
I3054	12 14.3	+13 31	
 4196	12 14.4	+28 25	  1.6
I3055	12 14.4	+12 04	
 4197	12 14.6	+05 48	  3.5
I3056	12 14.6	+13 47	
 4201	12 14.7	-11 34	
 4199	12 14.8	+59 54	
 4200	12 14.8	+12 11	
 4205	12 14.9	+63 48	
I3058	12 14.9	+14 04	
I3059	12 14.9	+13 28	  1.7
I3057	12 15.0	-44 29	
I3060	12 15.0	+12 31	  0.3
 4203	12 15.1	+33 12	  3.6
I3061	12 15.1	+14 02	  2.3
I3062	12 15.1	+13 35	  1.0
I3063	12 15.1	+12 00	  1.0
 4204	12 15.2	+20 39	  4.2
I 771	12 15.2	+13 11	
I 772	12 15.2	+23 57	
I3064	12 15.2	+13 01	  5.3
I3065	12 15.2	+14 26	  0.5
I3067	12 15.2	+23 57	
 4206	12 15.3	+13 02	  5.2
 4210	12 15.3	+65 59	  2.2
I3066	12 15.3	+13 28	  1.0
 4208	12 15.4	+13 54	
I3068	12 15.4	+11 30	
I3069	12 15.4	+10 10	
I3070	12 15.4	+13 02	
 4207	12 15.5	+09 35	  1.8
 4209	12 15.5	+28 31	
I3071	12 15.5	+09 33	
 4211	12 15.6	+28 11	  1.4
 4214	12 15.6	+36 20	  7.9
I3072	12 15.6	+09 33	
I3073	12 15.6	+13 36	  1.0
 4212	12 15.7	+13 54	  3.0
 4213	12 15.7	+23 59	
I3074	12 15.7	+10 41	  2.3
 4217	12 15.8	+47 06	  5.5
 4218	12 15.8	+48 08	  1.2
I3075	12 15.8	+23 35	  0.7
 4215	12 15.9	+06 24	  1.9
 4216	12 15.9	+13 09	  8.3
 4221	12 16.0	+66 14	  2.3
I3076	12 16.1	+09 05	
I3077	12 16.1	+14 24	  0.2
I3078	12 16.1	+12 39	
I3079	12 16.1	+11 31	
 4220	12 16.2	+47 53	  4.1
I3080	12 16.2	+14 13	  0.3
I3081	12 16.2	+12 40	
I3082	12 16.2	+23 51	
I3084	12 16.3	+23 54	  0.4
 4219	12 16.4	-43 20	  4.5
 4222	12 16.4	+13 19	  3.3
 4226	12 16.4	+47 02	  1.3
I3083	12 16.4	+12 35	
I3085	12 16.4	+09 28	
I3089	12 16.4	+23 49	  0.4
 4223	12 16.5	+06 42	
 4227	12 16.5	+33 31	  1.8
I3086	12 16.5	+09 01	
I3087	12 16.5	+13 17	
I3088	12 16.5	+09 28	
I3090	12 16.5	+09 26	
 4224	12 16.6	+07 28	  2.4
 4228	12 16.6	+36 20	
I3091	12 16.6	+13 59	
I3092	12 16.6	+10 03	
 4225	12 16.7	-12 18	
 4229	12 16.7	+33 34	
 4236	12 16.7	+69 28	 18.6
I3093	12 16.7	+14 17	
 4231	12 16.8	+47 27	  1.4
 4232	12 16.8	+47 26	  1.5
 4238	12 16.9	+63 25	  1.9
I3094	12 16.9	+13 37	  0.6
I3095	12 16.9	+23 56	  0.5
I3096	12 16.9	+14 31	  1.0
I3097	12 17.0	+09 24	
 4233	12 17.1	+07 37	  2.3
I3099	12 17.1	+12 27	  2.1
 4234	12 17.2	+03 41	  1.3
 4235	12 17.2	+07 11	  4.3
 4237	12 17.2	+15 19	  2.3
I3098	12 17.2	+07 12	
I3100	12 17.2	+12 15	
 4230	12 17.3	-55 08	  6.0
 4239	12 17.3	+16 32	
I3101	12 17.3	+11 56	
 4240	12 17.4	-09 56	
 4241	12 17.4	+06 41	  2.5
 4250	12 17.4	+70 48	  2.7
I3102	12 17.4	+06 41	
 4242	12 17.5	+45 37	  4.8
 4244	12 17.5	+37 49	 16.2
I3103	12 17.5	+09 22	
 4243	12 17.6	-11 19	
 4245	12 17.6	+29 36	  3.3
I3105	12 17.6	+12 23	  1.8
I3110	12 17.7	+37 23	
 4248	12 17.8	+47 25	  3.0
I3106	12 17.8	+09 37	
I3107	12 17.8	+10 50	  1.5
I3108	12 17.8	+13 21	
I3109	12 17.8	+13 08	
I3111	12 17.8	+08 26	
I3112	12 17.8	+26 01	  1.3
I3114	12 17.9	+09 08	
 4246	12 18.0	+07 11	  2.5
 4247	12 18.0	+07 16	  0.7
 4249	12 18.0	+05 36	
I3113	12 18.0	+07 11	
I3115	12 18.0	+06 39	  1.7
I3116	12 18.0	+25 05	
 4251	12 18.1	+28 10	  4.2
I 773	12 18.1	+06 08	  1.8
I3117	12 18.1	+09 04	
I3119	12 18.1	+24 41	
 4202	12 18.2	-01 04	
I3118	12 18.2	+09 30	  1.6
I3122	12 18.3	+25 13	  1.5
 4253	12 18.4	+29 49	  1.1
I3120	12 18.4	+13 42	
I3121	12 18.4	+13 14	
I3123	12 18.4	+08 04	
I3125	12 18.4	+24 22	
 4252	12 18.5	+05 34	  1.5
I3124	12 18.5	+09 35	
I3127	12 18.5	+11 51	  0.6
I3126	12 18.6	+13 48	
 4256	12 18.7	+65 54	  4.6
I3128	12 18.7	+11 43	
I3129	12 18.7	+09 36	
 4254	12 18.8	+14 25	  5.4
I 774	12 18.8	-06 46	
I3104	12 18.8	-79 44	  4.7
I3130	12 18.8	+08 14	
I3131	12 18.8	+07 51	  0.6
I3132	12 18.8	+07 52	
I 775	12 18.9	+12 55	  1.4
I3133	12 18.9	+07 39	
I3134	12 18.9	+08 58	
I3135	12 18.9	+27 30	
I3141	12 18.9	+24 11	
 4255	12 19.0	+04 48	
 4258	12 19.0	+47 18	 18.2
I 776	12 19.0	+08 51	  2.1
I3136	12 19.0	+06 11	  1.2
I3137	12 19.0	+12 27	
I3138	12 19.0	+12 25	
I3139	12 19.0	+09 08	
I3140	12 19.0	+27 08	
 4257	12 19.1	+05 44	  1.2
I3142	12 19.1	+13 59	
I3143	12 19.1	+27 18	
I3144	12 19.2	+25 18	
I3145	12 19.2	+24 18	
I3146	12 19.2	+25 43	
I3147	12 19.3	+12 01	
I3148	12 19.3	+07 52	  0.8
I3149	12 19.3	+12 18	  0.5
 4259	12 19.4	+05 23	  1.1
 4260	12 19.4	+06 06	  2.6
 4261	12 19.4	+05 49	  3.9
I 777	12 19.4	+28 18	  1.3
I 778	12 19.4	+56 00	
 4262	12 19.5	+14 53	  2.2
I3150	12 19.5	+07 48	
I3151	12 19.5	+09 24	
 4264	12 19.6	+05 51	  1.1
 4271	12 19.6	+56 45	
I3152	12 19.6	-26 09	  2.0
I3153	12 19.6	+05 23	
I3154	12 19.6	+25 35	
 4263	12 19.7	-12 15	
 4265	12 19.7	-12 15	
 4266	12 19.7	+05 32	  2.1
I3156	12 19.7	+09 09	  0.6
I3157	12 19.7	+12 25	
 4267	12 19.8	+12 48	  3.5
 4268	12 19.8	+05 17	  1.6
 4269	12 19.8	+06 01	  1.5
 4270	12 19.8	+05 28	  2.2
 4272	12 19.8	+30 20	
 4274	12 19.8	+29 37	  6.9
I 779	12 19.8	+29 53	
I3155	12 19.8	+06 00	  1.1
I3158	12 19.8	+09 18	
 4273	12 19.9	+05 21	  2.3
 4275	12 19.9	+27 37	  1.0
I 780	12 19.9	+25 46	  1.3
I3159	12 19.9	+11 39	
I3166	12 19.9	+60 42	
I3160	12 20.0	+09 06	
I3161	12 20.0	+09 00	
I3162	12 20.0	+09 00	
I3163	12 20.0	+09 15	
I3165	12 20.0	+27 58	  2.0
 4277	12 20.1	+05 21	  0.9
 4278	12 20.1	+29 17	  3.6
I 781	12 20.1	+14 58	  1.0
I3164	12 20.1	+24 57	
 4276	12 20.2	+07 42	
 4284	12 20.2	+58 06	
I3167	12 20.2	+09 32	
 4283	12 20.3	+29 19	  1.4
 4291	12 20.3	+75 22	  2.2
I3168	12 20.3	+27 55	
