#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2024-12-14T02:45:48 [V7.4.2]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-12-14T02:45:48	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=VII/1B/catalog&-out.max=unlimited&-out.form=TSV&-out.meta=&-out=Messier&-out=_RA.icrs&-out=_DE.icrs&-out=Diam	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.4.2	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_7001
#Name: VII/1B
#Title: Revised New General Catalogue (Sulentic+, 1973)
#INFO	ivoid=ivo://cds.vizier/vii/1b	    IVOID of underlying data collection
#INFO	creator=Sulentic J.W.	    First author or institution
#INFO	cites=1973rncn.book.....S	    Article or Data origin sources
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/VII/1B	    Dataset landing page
#INFO	publication_date=2018-02-28	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	B1975:	eq_FK4 B1975
#Table	VII_1B_catalog:
#Name: VII/1B/catalog
#Title: The Revised NGC Catalog
06 55.1	+18 01
06 48.7	-64 17
06 54.6	-07 11
06 48.7	-64 20
06 58.6	+45 13
06 56.0	-07 12
06 54.0	-40 52
06 57.7	-04 35
06 58.8	+10 16
06 58.0	-07 57
07 10.5	+75 20
07 02.5	+50 36
06 59.7	-07 44
06 58.8	-07 46
06 59.6	-13 42
07 01.1	+03 04
07 05.6	+50 36
07 05.9	+50 46
07 05.9	+50 31
07 02.9	-08 20
07 04.2	+01 04
07 02.7	-28 42
07 08.4	+50 44
07 08.5	+50 39
07 04.3	-11 18
07 02.5	-42 03
07 09.2	+48 38
07 09.5	+50 12
07 07.3	+27 22
07 09.5	+50 11
07 08.4	+35 11
07 09.9	+50 12
07 06.6	-10 04
07 27.1	+80 11
07 56.2	+78 00
07 09.6	+44 28
07 07.0	-05 37
07 08.4	+18 48
07 11.0	+50 10
07 09.3	+20 36
07 09.4	+20 39
07 08.3	-10 39
07 12.6	+47 09
07 08.4	-13 09
07 09.4	-00 48
07 16.1	+64 42
07 03.1	-67 23
07 10.0	-08 37
07 13.2	+12 15
07 13.5	-11 29
07 13.6	-24 06
07 14.7	-10 18
07 14.2	-25 44
07 17.0	+13 46
07 17.1	+13 58
07 17.6	+23 21
07 16.8	-17 03
07 17.8	-13 13
07 17.6	-15 39
07 18.4	-13 13
07 18.6	-24 58
07 28.7	+69 04
07 20.8	-07 34
07 22.5	+22 04
07 28.9	+69 13
07 20.2	-21 56
07 21.0	-10 23
07 16.6	-62 21
07 18.8	-62 55
07 20.4	-62 03
07 25.0	+23 47
07 25.6	+29 29
07 25.6	+29 29
07 26.5	+33 48
07 24.1	-13 15
07 27.1	+33 49
07 26.6	+23 04
07 25.0	-09 39
07 27.4	+33 50
07 27.1	+33 50
07 23.9	-27 31
07 19.9	-63 05
07 24.2	-27 22
07 24.8	-20 56
07 25.1	-21 02
07 28.4	+33 50
07 28.6	+33 46
07 29.0	+36 52
07 28.8	+33 49
07 29.0	+33 52
07 29.0	+33 50
07 29.2	+33 49
07 29.2	+20 55
07 30.0	+34 01
07 28.6	+07 02
07 27.1	+13 35
07 28.2	-11 44
07 21.3	-69 00
07 21.2	-68 51
07 30.3	+24 29
07 29.9	-00 21
07 30.0	-00 21
07 29.5	-13 58
07 30.8	+09 39
07 36.8	+65 37
07 37.1	+65 42
07 32.2	+25 55
07 31.9	+18 18
07 32.0	+18 21
07 40.5	+71 40
07 31.6	-17 11
07 35.0	+32 50
07 34.7	+18 17
07 34.4	+08 33
07 33.3	-13 06
07 33.2	-15 26
07 36.9	+35 15
07 35.7	+11 37
07 30.1	-62 15
07 36.5	+17 54
07 38.2	+38 54
07 38.4	+21 35
07 36.3	-20 36
07 36.6	-14 28
07 37.2	-13 51
07 40.7	+39 14
07 38.2	-14 51
07 43.2	+52 49
07 36.5	-47 36
07 39.2	-16 31
07 43.7	+52 21
07 43.7	+52 19
07 39.4	-16 21
07 45.3	+53 04
07 40.9	-19 06
07 43.0	+09 19
07 34.8	-69 16
07 44.2	+31 38
07 46.1	+52 04
07 41.8	-14 50
07 41.8	-14 44
07 41.0	-31 40
07 42.1	-18 13
07 51.9	+73 01
07 36.3	-69 31
07 36.3	-69 32
07 46.9	+39 01
07 46.9	+39 00
07 48.7	+54 36
07 44.6	-23 53
07 44.6	-24 41
07 47.3	+26 55
07 47.5	+27 00
07 45.4	-37 59
07 47.4	-27 21
07 47.7	-27 15
07 50.5	+16 22
07 49.0	-21 18
07 54.1	+55 29
07 54.7	+55 32
07 55.4	+56 43
07 52.3	+09 33
07 56.8	+60 21
07 56.0	+56 41
07 56.7	+56 39
07 57.1	+56 40
07 57.3	+56 40
07 57.7	+56 45
07 45.2	-71 24
07 52.4	-26 24
07 58.0	+56 22
07 58.0	+56 41
07 54.3	+04 27
07 58.3	+56 45
07 58.6	+56 42
07 58.4	+56 41
07 57.9	+52 52
07 58.0	+52 52
07 56.7	+39 56
07 52.3	-38 33
07 54.7	-15 25
07 55.0	-17 43
07 57.2	+23 47
07 57.3	+23 46
07 55.0	-24 18
07 56.0	-27 56
07 58.5	+37 47
07 56.7	+07 29
07 57.9	+25 09
07 58.3	+25 08
08 01.8	+56 34
07 56.2	-30 04
07 59.2	+27 05
07 58.4	+07 59
07 59.4	+27 02
08 00.4	+39 50
07 59.2	-00 38
08 00.5	+39 51
07 58.7	+08 02
08 02.3	+56 57
07 59.6	+24 58
07 58.8	+07 30
08 01.9	+50 45
07 58.6	-14 22
07 55.9	-52 17
08 00.6	+22 24
07 59.8	+05 37
08 04.0	+53 34
08 00.1	-10 47
08 01.6	+15 43
08 02.0	+08 34
08 00.7	-19 04
08 02.2	+09 29
08 02.3	+09 24
08 03.0	+23 24
08 02.5	+09 25
08 02.8	+15 49
09 47.3	+13 02
07 58.2	-60 52
08 02.8	-12 19
08 07.3	+51 09
10 12.5	+43 30
09 18.0	-34 50
08 08.8	+57 47
08 06.1	+17 43
08 15.1	+73 34
08 04.2	+74 03
08 13.0	+73 34
08 17.7	+73 18
08 08.1	+39 10
08 05.7	-11 25
08 06.9	+08 01
08 05.2	-28 09
08 07.4	+39 13
08 07.8	+17 50
09 50.3	+10 32
09 50.3	+10 32
08 10.2	+33 58
08 07.0	-29 53
08 13.0	+55 40
08 11.2	+25 13
08 11.3	+25 11
08 13.3	+45 59
08 13.7	+45 59
08 11.4	+03 37
08 10.8	-12 49
08 12.8	+26 21
08 14.6	+49 03
08 11.3	-12 56
08 12.9	+36 14
08 21.7	+73 59
08 14.3	+21 21
08 12.4	-37 39
08 10.6	-49 15
08 13.6	-05 48
08 18.9	+57 48
08 24.6	+74 00
08 28.6	+73 45
08 24.8	+73 25
08 19.3	+50 00
08 17.7	+20 54
08 17.9	+23 27
08 18.0	+00 44
08 19.2	+20 55
08 19.3	+21 26
08 19.4	+20 30
08 17.1	-27 29
08 20.0	+20 58
08 19.6	+04 39
08 20.5	+21 07
08 20.7	+21 04
08 18.6	-21 49
08 19.9	+22 01
08 18.9	-25 29
08 18.6	-30 39
08 18.0	-37 06
08 21.5	+20 52
08 21.5	+20 55
08 18.9	-29 45
08 21.4	+19 08
01 45.0	-89 41
23 05.0	-89 10
23 05.0	-89 10
08 20.8	-08 57
08 22.8	+24 17
08 22.9	+25 44
08 22.8	+22 33
08 21.4	-13 19
08 21.0	-36 11
08 21.6	-30 20
08 24.5	+18 35
08 25.2	+20 20
08 23.1	-05 01
08 23.2	-05 00
08 23.4	-04 56
08 24.4	-04 53
08 23.3	-29 30
08 23.2	-32 59
08 24.5	-08 46
08 25.1	-00 36
08 37.4	+78 02
08 27.1	+25 58
08 26.8	+17 22
08 27.3	+25 52
08 27.8	+21 29
08 27.4	+17 17
08 30.0	+21 30
08 30.1	+21 29
08 32.2	+22 34
08 34.8	+52 44
08 25.6	-68 07
08 35.2	+52 50
08 35.5	+52 47
08 33.3	+29 33
08 33.5	+29 30
08 35.4	+52 51
08 35.7	+52 48
08 33.9	+26 59
08 35.3	+28 29
08 29.5	-61 06
08 33.6	-16 08
08 35.5	+25 02
08 33.8	-13 09
08 33.3	-22 58
08 42.8	+72 59
08 34.6	-02 32
08 35.6	-01 50
08 35.8	-04 03
08 35.9	+00 42
08 37.6	+28 43
08 37.5	+24 57
08 37.7	+25 00
08 38.3	+24 55
08 38.4	+25 46
08 38.1	+19 44
08 38.3	+19 43
08 35.6	-40 38
08 37.2	-29 56
08 40.5	+23 33
08 47.2	+72 59
08 45.4	+73 02
08 47.2	+73 00
08 40.0	+20 00
08 48.1	+74 06
08 48.4	+73 58
08 48.6	+73 56
08 38.5	-34 45
08 48.4	+73 40
08 41.1	+19 42
08 42.4	+37 13
08 43.7	+50 13
08 37.5	-55 07
08 48.1	+72 54
08 40.8	-04 07
08 41.7	+19 43
08 41.5	+04 59
08 38.9	-46 13
08 50.4	+73 27
08 42.6	+19 40
08 42.7	+14 18
08 44.2	+34 44
08 50.0	+70 17
08 44.0	+11 47
08 43.3	-03 37
08 55.6	+78 25
08 49.2	+60 12
08 55.6	+78 13
08 47.9	+53 51
08 45.4	+09 40
08 43.4	-32 39
08 42.7	-44 56
08 42.2	-47 08
08 46.0	+12 38
08 45.7	-15 08
08 45.1	-33 49
08 47.2	+12 36
08 46.0	-19 17
08 50.0	+47 03
08 48.3	+19 01
08 48.4	+19 02
08 49.4	+36 41
08 44.8	-52 57
08 45.5	-48 47
08 46.2	-41 54
08 49.3	+19 04
08 49.3	+19 04
08 48.2	-14 17
08 51.9	+53 36
08 51.4	+47 32
08 50.0	+19 00
08 50.2	+11 20
08 51.5	+30 52
08 51.5	+30 52
08 53.6	+51 18
08 51.1	+11 48
08 52.8	+33 25
08 54.8	+49 08
08 55.6	+58 44
08 54.9	+49 08
08 54.9	+49 08
08 55.0	+49 09
08 55.0	+49 09
08 55.3	+49 06
08 55.2	+49 09
08 52.7	-02 37
08 54.7	+39 32
08 57.0	+52 04
08 57.0	+51 20
08 57.0	+51 19
08 54.5	-03 05
08 54.4	-04 59
08 55.1	-03 00
08 55.6	-03 11
08 55.9	-03 09
08 55.7	-05 06
08 59.0	+53 46
08 55.8	-03 04
08 55.9	-03 17
08 56.9	+39 22
08 56.0	-03 00
08 56.3	-02 35
08 56.2	-03 04
08 56.1	-03 21
08 56.3	-03 16
08 59.8	+55 41
08 57.3	+17 17
08 59.5	+44 55
08 57.3	+02 55
08 53.5	-59 13
09 08.0	+78 05
08 57.6	+03 05
08 57.0	-24 40
08 58.8	+06 18
09 00.3	+35 43
09 00.3	+35 43
08 59.2	+11 10
08 58.9	-04 36
08 59.5	-03 44
09 00.2	+03 10
09 01.0	+35 46
09 01.1	+11 05
09 05.0	+59 56
09 01.1	-03 23
09 01.8	+11 04
09 01.5	+03 43
09 02.3	+16 50
09 02.1	+08 18
09 13.4	+79 12
09 02.1	-03 44
09 03.0	+16 50
09 02.7	+25 56
09 00.4	-45 54
09 03.9	+21 54
09 03.9	+21 58
09 06.0	+51 45
09 06.1	+51 44
09 04.3	+18 16
09 07.6	+60 29
09 09.9	+62 15
09 05.0	+25 00
09 04.6	+18 28
09 04.6	+18 15
09 06.0	+35 22
09 05.3	+18 26
09 13.7	+76 29
09 05.3	+18 19
09 05.8	+25 26
09 05.5	+18 15
09 05.7	+18 20
09 07.2	+25 20
09 05.0	-19 05
09 07.9	+41 43
09 09.0	+53 51
09 05.5	-19 02
09 05.4	-19 03
09 08.6	+37 37
09 15.7	+76 23
09 07.5	+18 26
09 09.8	+50 26
09 06.9	-15 29
09 08.2	+21 27
09 07.6	+03 23
09 08.8	+29 52
09 10.1	+50 25
09 11.5	+60 03
09 10.4	+50 27
09 09.5	+33 08
09 13.0	+35 04
09 09.2	+33 08
09 10.5	+50 24
09 07.7	-23 37
09 09.6	+07 11
09 10.6	+18 42
09 10.3	+07 03
09 12.3	+44 58
09 10.6	+07 13
09 12.2	+35 01
09 12.3	+35 03
09 12.6	+34 55
09 11.5	-14 48
09 14.1	+40 07
09 13.6	+29 59
09 13.5	+30 00
09 12.3	-24 10
09 15.2	+40 55
09 14.0	+12 09
09 19.3	+69 13
09 09.0	-67 56
09 02.7	-68 14
09 03.7	-68 15
09 15.0	+29 44
09 15.0	+19 43
09 15.0	+17 36
09 12.4	-42 26
09 16.7	+34 26
09 16.0	+17 36
09 16.1	+17 38
09 16.7	+30 55
09 16.4	+17 44
09 17.4	+42 01
09 17.5	+42 00
09 18.6	+52 31
09 16.7	+19 56
09 16.7	+18 58
09 16.7	+18 58
09 16.8	+20 12
09 20.3	+64 07
09 17.0	+20 03
09 17.0	+20 02
09 11.9	-64 51
09 17.1	+20 04
09 22.1	+71 51
09 22.1	+71 52
09 16.3	-16 18
09 17.6	+19 55
09 17.7	+19 54
09 21.1	+64 16
09 16.3	-23 36
09 21.1	+60 27
09 17.3	-04 44
09 16.0	-36 36
09 16.0	-36 36
09 18.2	+16 13
09 21.7	+64 16
09 21.4	+64 15
09 16.8	-26 49
09 14.0	-69 38
09 19.2	+34 01
09 19.1	+26 17
09 19.3	+33 45
09 19.4	+33 38
09 19.2	+33 52
09 19.5	+33 53
09 19.5	+33 40
09 19.7	+33 45
09 19.7	+33 45
09 19.7	+33 46
09 19.9	+33 56
09 20.0	+33 43
09 17.9	-22 20
09 13.8	-69 20
09 18.3	-16 28
09 20.7	+39 19
09 20.6	+33 40
09 20.8	+35 23
09 22.0	+50 59
09 15.7	-63 04
09 20.4	+18 57
09 21.8	+40 10
09 18.6	-38 00
09 19.7	-14 50
09 20.1	-16 30
09 20.2	-16 30
09 19.3	-40 31
09 21.0	-04 55
09 20.6	-16 28
09 23.3	+40 11
09 23.3	+40 13
09 24.0	+49 13
09 21.5	-11 53
09 24.2	+49 15
09 24.6	+49 22
09 22.9	+03 09
09 24.3	+34 32
09 24.9	+41 04
09 23.6	+02 08
09 24.9	+26 47
09 23.6	-10 24
09 24.2	+05 57
09 23.4	-23 10
09 22.0	-51 05
09 21.4	-58 18
09 24.3	-10 24
09 24.3	-10 24
09 27.8	+57 22
09 25.7	+11 26
09 25.8	+11 26
09 25.9	+11 27
09 25.9	+11 26
09 25.9	+11 25
09 25.2	-06 43
09 25.8	+02 13
09 25.8	+02 05
09 25.4	-11 40
09 29.5	+62 29
09 25.9	-11 59
09 26.5	+07 56
09 25.2	-34 06
09 26.4	-11 33
09 29.6	+22 57
09 26.5	-21 46
09 23.4	-63 48
09 26.4	-28 01
09 27.2	-11 38
09 26.6	-14 32
09 26.8	-24 49
09 32.9	+67 36
09 30.3	+29 32
09 29.4	+07 43
09 32.4	+57 29
09 30.3	+23 39
09 29.8	+02 12
09 29.8	+02 03
09 27.1	-56 08
09 30.3	+04 08
09 32.4	+31 07
09 30.9	-14 43
09 32.1	+21 29
09 30.2	-30 23
09 32.2	+21 31
09 32.1	+08 26
09 31.7	-16 45
09 43.5	+79 41
09 44.0	+65 59
09 30.0	-52 55
09 33.7	+10 09
09 33.7	+10 09
09 34.0	+09 28
09 34.0	+10 06
09 26.1	-76 38
09 34.9	+21 42
09 34.5	-02 30
09 35.8	+31 42
09 34.7	+10 16
09 34.3	-20 51
09 34.7	-20 57
09 36.8	+37 41
09 36.0	+16 45
09 35.2	-16 25
09 33.5	-53 27
09 37.5	+32 50
09 37.2	+23 35
09 37.3	+16 58
09 37.4	+23 09
09 37.5	+23 12
09 37.6	+23 14
09 35.3	-46 57
09 38.0	+17 01
09 38.0	+17 01
09 36.8	-21 08
09 37.7	+02 44
09 37.7	+02 44
09 38.3	+76 19
09 38.0	+09 31
09 38.0	+09 36
09 38.4	+17 03
09 39.1	+34 00
09 38.6	+17 02
09 39.3	+32 18
09 37.6	-22 02
09 39.1	+17 01
09 38.4	-12 26
09 38.9	+06 57
09 40.0	+16 47
09 42.6	+58 51
09 39.7	-00 14
09 39.3	-10 09
09 40.4	+14 50
09 40.5	+14 55
09 41.2	+35 53
09 39.3	-19 06
09 47.9	+72 58
09 40.6	+11 53
09 45.2	+68 36
09 45.4	+68 37
09 40.6	+03 34
09 45.4	+68 36
09 40.9	+05 10
09 47.8	+72 58
09 42.9	+31 51
09 43.2	+36 14
09 42.2	+04 40
09 42.1	+00 20
09 43.2	+31 56
09 41.8	-08 37
09 43.5	+31 59
09 43.7	+36 10
09 40.3	-50 20
09 38.0	-30 08
09 42.6	-03 43
09 41.2	-16 39
09 47.3	+67 55
09 43.7	+74 51
09 43.3	-09 47
09 43.1	-10 23
09 43.2	-09 37
09 45.0	+31 06
09 42.4	-44 12
09 43.7	-20 29
09 43.6	+11 04
09 50.3	+72 17
09 44.3	-21 17
09 45.6	+04 56
09 46.8	+22 01
09 45.5	-18 23
09 46.3	+05 42
09 46.8	+22 01
09 45.7	-14 20
09 45.8	-14 22
09 47.2	+22 06
09 44.1	-54 47
09 46.5	-21 36
09 45.7	-31 12
09 48.8	+44 05
09 45.2	-50 26
09 49.1	+44 08
09 46.3	-30 27
09 49.0	+44 03
09 48.6	+33 25
09 49.2	+44 07
09 49.2	+44 08
09 49.3	+44 01
09 47.6	-06 26
09 49.6	+44 05
09 50.2	+44 18
09 50.6	+44 20
09 49.7	+32 13
09 49.8	+34 42
09 50.1	+33 34
09 49.2	-04 44
09 49.4	+01 08
09 49.7	+12 42
09 49.1	-02 50
09 49.7	+00 37
09 50.1	+12 44
09 50.2	+12 49
09 51.0	+33 33
09 49.8	-05 09
09 49.9	+00 37
09 50.5	+12 46
09 49.5	-21 45
09 50.8	+28 33
09 55.7	+72 12
09 49.9	-19 10
09 48.7	-08 03
09 50.2	-12 14
09 55.6	+69 04
09 52.0	+29 14
09 48.7	-56 25
09 55.9	+69 41
09 51.8	-06 49
09 49.0	-62 41
09 51.4	-27 02
09 51.4	-32 46
09 52.5	+02 09
09 53.0	+19 26
09 53.2	+16 41
09 53.4	+00 42
09 56.3	+59 19
09 53.7	+01 35
09 53.2	-18 39
09 53.3	-27 19
09 54.6	-01 18
09 54.6	-01 18
09 55.0	+16 28
09 54.8	+09 16
09 54.3	-10 22
09 53.8	-27 17
09 54.4	-18 38
09 55.6	+16 26
09 54.3	-25 42
09 55.3	+04 16
09 54.5	-28 18
10 05.8	+80 18
09 53.5	-12 30
09 49.9	-73 55
09 56.4	+16 51
09 56.2	+75 52
09 56.6	+01 26
10 01.6	+72 08
09 55.6	-06 22
10 01.9	+72 11
10 02.2	+72 08
09 58.4	+32 22
09 58.5	+28 53
09 57.9	+10 27
09 58.0	+10 22
09 58.9	+31 37
09 57.6	-19 21
10 00.9	+55 38
09 59.7	+35 24
09 59.0	+14 25
09 57.7	-18 11
10 03.4	+68 45
09 58.4	-26 55
10 02.0	+55 41
09 59.9	+13 03
09 59.1	-22 47
09 58.9	-30 20
09 59.9	-02 52
09 59.0	-27 08
09 59.6	-19 29
10 00.2	-02 58
09 59.2	-34 13
10 01.1	+22 24
10 01.1	+22 24
09 59.5	-28 18
10 00.6	-02 57
10 00.2	-19 37
10 00.9	-03 00
10 01.0	-02 57
10 01.5	+15 47
10 00.1	-31 32
10 00.7	-19 39
10 04.3	+60 08
10 02.3	+24 43
10 02.7	+32 42
10 02.7	+32 43
10 00.6	-31 39
10 01.7	-02 59
10 04.6	+60 07
10 01.5	-31 41
10 03.9	+40 46
10 00.7	-54 46
10 03.9	+31 11
10 04.3	+13 38
10 02.6	-31 41
10 03.0	-26 09
10 04.1	-06 28
10 06.2	+47 16
10 04.0	-20 46
10 04.4	-28 26
10 02.7	-60 07
10 05.2	-07 42
10 06.6	+31 06
10 06.2	+02 54
10 07.3	+33 02
10 06.6	+14 19
10 05.4	-34 13
10 06.9	+14 23
10 06.5	-06 32
10 07.0	+00 04
10 06.6	-19 14
10 06.4	-29 55
10 08.2	+31 52
10 06.3	-16 07
10 05.9	-16 07
10 08.4	+18 25
10 08.2	+09 59
10 08.7	+18 15
10 07.1	-40 25
10 07.2	-11 57
10 09.5	+12 20
10 10.9	+45 58
10 05.7	-67 22
10 03.3	-67 27
10 11.3	-66 58
10 09.1	-29 02
10 09.1	-11 58
10 10.1	-11 47
10 09.5	-16 36
10 09.3	-16 38
10 10.1	-08 29
10 10.0	-12 34
10 15.6	+74 14
10 10.1	-12 24
10 11.2	-20 52
10 16.9	+73 25
10 13.4	+50 28
10 03.8	-80 25
10 13.4	+38 41
10 13.5	+38 38
10 13.6	+38 51
10 12.8	+12 41
10 13.1	+17 03
10 17.6	+74 21
10 12.7	+03 09
10 11.8	-30 57
10 13.9	+38 47
10 13.9	+38 40
10 13.9	+38 52
10 14.0	+38 40
10 13.6	+22 45
10 14.2	+38 40
10 15.2	+56 41
10 13.5	+03 24
10 13.8	+03 26
10 14.6	+29 36
10 16.4	+60 15
10 14.2	+03 29
10 16.1	+46 36
10 15.6	-20 47
12 13.5	+89 06
10 14.5	-27 41
10 20.8	+75 09
10 14.6	-28 52
10 15.3	-19 01
10 16.6	+21 07
10 16.1	-15 46
10 18.0	+41 06
10 18.1	+41 25
10 18.2	+41 24
10 19.6	+58 11
10 21.7	+74 10
10 18.3	+41 25
10 17.7	+21 41
10 17.6	+06 57
10 17.8	+21 51
10 19.8	+57 24
10 18.1	+21 50
10 18.1	+21 49
10 19.0	+46 27
10 18.9	+46 26
10 18.5	+21 53
10 23.0	+74 47
10 09.5	-80 51
10 18.8	+27 40
10 14.4	+77 49
10 19.9	+45 32
10 16.9	-57 58
10 18.6	-17 59
10 17.5	-46 25
10 20.5	+43 00
10 18.6	-26 42
10 20.2	+27 49
10 20.8	+42 57
10 21.7	+56 55
10 21.0	+42 58
10 19.8	-25 52
10 20.6	+25 29
10 27.0	+79 50
10 17.8	-62 42
10 28.1	+79 47
10 21.4	+19 38
10 23.1	+57 01
10 29.0	+79 46
10 21.7	+23 54
10 21.4	+10 53
10 26.5	+74 39
10 22.7	+38 34
10 23.7	+57 01
10 22.4	+21 33
10 22.6	+19 52
10 21.6	-34 16
10 21.6	-34 42
10 25.1	+58 09
10 23.5	+19 53
10 23.6	+19 51
10 21.7	-51 44
10 21.8	+00 16
10 23.7	+12 33
10 26.7	+66 48
10 24.3	+28 01
10 22.0	-22 16
10 24.9	+27 01
10 24.9	+28 01
10 26.8	+61 16
10 25.8	+39 39
10 26.7	+57 13
10 25.2	+17 09
10 24.5	-21 47
10 24.3	-32 28
10 24.8	-18 39
10 26.4	-02 38
10 25.5	-39 51
10 27.3	+28 30
10 27.0	+28 38
10 26.7	+03 51
10 25.9	-57 57
10 27.8	+22 50
10 26.3	-34 58
10 26.5	-39 56
10 27.9	-40 05
10 27.7	-40 26
10 27.7	-40 01
10 27.9	-39 49
10 29.0	-40 06
10 29.3	+26 05
10 34.4	+73 45
10 28.4	+12 41
10 29.3	+29 29
10 26.5	-60 41
10 27.9	-43 53
10 25.9	-43 45
10 29.1	-44 23
10 29.1	-43 51
10 28.7	-35 41
10 28.8	-35 36
10 28.3	-35 28
10 30.3	-35 33
10 31.3	-35 13
10 31.8	-35 24
10 32.4	-34 59
10 32.5	+65 02
10 29.1	-35 34
10 29.0	-44 38
10 29.3	-44 11
10 29.4	-44 09
10 32.4	+56 03
10 31.1	+28 47
10 33.2	+64 44
10 29.7	-35 18
10 29.9	-35 20
10 30.0	-35 13
10 31.5	+24 51
10 30.4	-35 21
10 32.2	+28 27
10 30.4	-35 36
10 32.4	+27 40
10 30.8	-36 43
10 30.0	-36 42
10 31.1	-39 57
10 32.9	+28 30
10 31.6	-39 57
10 34.6	+11 12
10 32.6	-12 39
10 32.6	-12 39
10 32.7	-12 39
10 31.9	-34 51
10 31.8	-35 13
10 31.9	-35 13
10 32.9	-34 54
10 34.2	-34 24
10 32.3	-22 18
10 32.9	-46 05
10 36.0	+58 32
10 33.7	-27 27
10 33.0	-27 31
10 34.7	-27 40
10 36.3	+58 37
10 34.9	+21 39
10 36.4	+58 33
10 34.1	-35 20
10 35.1	-17 16
10 36.0	+37 15
10 35.6	-06 11
10 35.9	-58 14
10 36.2	+37 19
10 35.4	-12 40
10 32.7	-12 43
10 35.4	-12 42
10 37.2	+50 06
10 36.3	+12 42
10 36.6	+14 10
10 37.0	+21 52
10 35.8	-32 22
10 37.0	+18 08
10 37.6	+37 27
10 36.4	-27 12
10 37.1	+12 39
10 36.3	-27 32
10 36.4	-27 27
10 36.7	-27 32
10 38.8	+53 30
10 36.8	-27 33
10 37.2	-27 36
10 37.5	-25 19
10 37.3	-27 41
10 37.3	-27 29
10 37.6	-27 37
10 37.6	-27 32
10 37.3	-41 38
10 35.5	-41 45
10 37.7	-41 28
10 39.2	+41 41
10 39.6	+47 23
10 38.8	-11 39
10 38.7	-11 23
10 39.7	+25 19
10 37.5	-58 38
10 39.3	-00 13
10 39.5	+05 06
10 40.0	+24 05
10 39.9	+09 18
10 44.7	+76 48
10 38.6	-54 09
10 40.1	-23 50
10 40.4	+09 11
10 39.8	-36 03
10 41.4	+37 18
10 39.6	-23 56
10 40.3	-27 46
10 41.8	+04 59
10 42.1	+13 45
10 42.3	-00 23
10 42.3	-01 05
10 42.6	+05 02
10 42.7	+09 26
10 46.1	+73 21
10 43.6	+24 55
10 43.6	+11 59
10 43.6	+14 52
10 42.7	-36 22
10 40.3	-36 26
10 41.8	-36 56
10 40.7	-36 18
10 47.3	+72 50
10 43.8	+06 45
10 44.4	+30 43
10 43.9	+11 42
10 44.3	+22 22
10 45.4	+55 57
10 42.9	-36 22
10 43.5	-23 12
10 44.2	+06 45
10 44.3	+14 05
10 43.5	-36 23
10 46.5	+63 13
10 44.1	-11 15
10 44.4	-11 13
10 44.8	+06 36
10 45.3	+22 04
10 48.4	+72 25
10 46.3	+01 49
10 35.2	-43 41
10 46.5	+13 45
10 46.7	+11 49
10 46.7	-25 15
10 47.0	+17 16
10 47.0	+13 48
10 45.1	-59 41
10 47.2	+13 40
10 47.9	+43 10
10 47.0	-09 57
10 47.4	+06 03
10 47.7	+13 59
10 47.3	+14 04
10 46.6	-40 01
10 47.8	+12 35
10 48.3	+28 36
10 48.4	+34 42
10 48.5	+36 44
10 47.3	-24 27
10 48.2	+12 38
10 48.2	+04 55
10 48.2	+05 00
10 48.2	+05 00
10 48.3	+08 36
10 48.4	+12 32
10 48.2	-31 33
10 48.9	+14 13
10 51.0	+65 46
10 48.3	-25 10
10 50.6	+65 43
10 49.9	+32 59
10 50.0	+32 59
10 54.2	+77 17
10 51.5	+55 23
10 49.4	+16 13
10 50.8	+28 28
10 50.4	+05 48
10 50.0	-12 40
10 53.9	+73 41
10 50.2	-12 07
10 49.7	+16 14
10 51.8	+51 02
10 52.3	+61 23
10 52.2	+58 26
10 50.2	-17 03
10 51.9	+51 01
10 50.3	-12 51
10 50.8	+13 24
10 51.4	+32 46
10 51.3	+27 58
10 51.6	+43 43
10 51.7	+43 46
10 51.0	+08 29
10 51.5	+28 07
10 51.2	+13 57
10 51.3	+14 01
10 50.1	-17 15
10 50.8	-12 27
10 51.1	-12 24
10 51.2	+05 50
10 51.8	+32 54
10 51.4	+08 34
10 51.6	+18 28
10 51.4	+08 18
10 51.4	+09 17
10 50.9	+09 15
10 52.2	+32 57
10 51.2	-17 01
10 52.5	+36 37
10 52.0	+10 09
10 52.0	+03 48
10 54.8	+61 18
10 42.4	+07 56
10 52.7	+22 56
10 52.4	+10 34
10 52.4	+08 34
10 53.8	+57 07
10 52.5	+07 14
10 53.1	+33 54
10 52.9	+17 34
10 53.0	+10 13
10 54.6	+56 59
10 52.1	-45 09
10 53.3	+16 46
